id,text,is_gaming_related,main_category,detailed_category
1142,Can you use gaming router with VR Headset?,True,discuss_reference,platform_discussion
1143,When will the Nintendo Switch be back in stock?,True,discuss_reference,platform_discussion
1144,Is the PC worth buying in 2023?,True,discuss_reference,platform_discussion
1145,Just got a new Gaming PC and need game recommendations,True,discuss_reference,platform_discussion
1146,When will the Xbox One be back in stock?,True,discuss_reference,platform_discussion
1147,"Thinking about upgrading from PlayStation 4 to Nintendo Switch, thoughts?",True,discuss_reference,platform_discussion
1148,"Thinking about upgrading from Steam Deck to VR Headset, thoughts?",True,discuss_reference,platform_discussion
1149,"Thinking about upgrading from PlayStation 4 to Xbox One, thoughts?",True,discuss_reference,platform_discussion
1150,Just got a new Steam Deck and need game recommendations,True,discuss_reference,platform_discussion
1151,Does PlayStation 4 support cross-play with ROG Ally?,True,discuss_reference,platform_discussion
1152,The UI on the new VR Headset update is terrible,True,discuss_reference,platform_discussion
1153,How much storage does PlayStation 5 actually have available for games?,True,discuss_reference,platform_discussion
1154,When will the PC be back in stock?,True,discuss_reference,platform_discussion
1155,The UI on the new VR Headset update is terrible,True,discuss_reference,platform_discussion
1156,Does VR Headset support cross-play with PC?,True,discuss_reference,platform_discussion
1157,Does ROG Ally support cross-play with PC?,True,discuss_reference,platform_discussion
1158,Does Xbox Series X support cross-play with PlayStation 4?,True,discuss_reference,platform_discussion
1159,"My PlayStation VR2 keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1160,Is it worth upgrading to ROG Ally from my {platform_old}?,True,discuss_reference,platform_discussion
1161,"Thinking about upgrading from PlayStation 5 to Steam Deck, thoughts?",True,discuss_reference,platform_discussion
1162,"Thinking about upgrading from Steam Deck to PlayStation 4, thoughts?",True,discuss_reference,platform_discussion
1163,"My PlayStation 5 keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1164,"Thinking about upgrading from PC to Nintendo Switch, thoughts?",True,discuss_reference,platform_discussion
1165,"Thinking about upgrading from ROG Ally to Gaming PC, thoughts?",True,discuss_reference,platform_discussion
1166,The UI on the new PlayStation 4 update is terrible,True,discuss_reference,platform_discussion
1167,The UI on the new Gaming PC update is terrible,True,discuss_reference,platform_discussion
1168,The UI on the new PC update is terrible,True,discuss_reference,platform_discussion
1169,The UI on the new PC update is terrible,True,discuss_reference,platform_discussion
1170,Can you use capture card with PC?,True,discuss_reference,platform_discussion
1171,Does PlayStation VR2 support cross-play with PlayStation VR2?,True,discuss_reference,platform_discussion
1172,Is the PlayStation 4 worth buying in 2023?,True,discuss_reference,platform_discussion
1173,When will the Xbox One be back in stock?,True,discuss_reference,platform_discussion
1174,Does Xbox One support cross-play with VR Headset?,True,discuss_reference,platform_discussion
1175,Just got a new Nintendo Switch and need game recommendations,True,discuss_reference,platform_discussion
1176,When will the Nintendo Switch be back in stock?,True,discuss_reference,platform_discussion
1177,Does Xbox Series X support cross-play with PlayStation VR2?,True,discuss_reference,platform_discussion
1178,"Thinking about upgrading from PlayStation VR2 to PlayStation 5, thoughts?",True,discuss_reference,platform_discussion
1179,"My ROG Ally keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1180,Is the Xbox One worth buying in 2023?,True,discuss_reference,platform_discussion
1181,Just got a new Meta Quest 3 and need game recommendations,True,discuss_reference,platform_discussion
1182,Just got a new Steam Deck and need game recommendations,True,discuss_reference,platform_discussion
1183,Is it worth upgrading to Nintendo Switch from my {platform_old}?,True,discuss_reference,platform_discussion
1184,Can you use capture card with Xbox Series X?,True,discuss_reference,platform_discussion
1185,Can you use controller with Nintendo Switch?,True,discuss_reference,platform_discussion
1186,Is the Xbox Series X worth buying in 2023?,True,discuss_reference,platform_discussion
1187,"My ROG Ally keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1188,"Thinking about upgrading from PlayStation VR2 to Meta Quest 3, thoughts?",True,discuss_reference,platform_discussion
1189,How much storage does PlayStation 5 actually have available for games?,True,discuss_reference,platform_discussion
1190,How much storage does Gaming PC actually have available for games?,True,discuss_reference,platform_discussion
1191,How much storage does ROG Ally actually have available for games?,True,discuss_reference,platform_discussion
1192,Does PlayStation 5 support cross-play with VR Headset?,True,discuss_reference,platform_discussion
1193,"My PlayStation 5 keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1194,Can you use gaming router with Xbox One?,True,discuss_reference,platform_discussion
1195,"Thinking about upgrading from Gaming PC to PlayStation 4, thoughts?",True,discuss_reference,platform_discussion
1196,Just got a new VR Headset and need game recommendations,True,discuss_reference,platform_discussion
1197,"My PC keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1198,Does Meta Quest 3 support cross-play with Xbox Series X?,True,discuss_reference,platform_discussion
1199,How much storage does PlayStation 5 actually have available for games?,True,discuss_reference,platform_discussion
1200,How much storage does VR Headset actually have available for games?,True,discuss_reference,platform_discussion
1201,Is it worth upgrading to Gaming PC from my {platform_old}?,True,discuss_reference,platform_discussion
1202,"Thinking about upgrading from ROG Ally to PC, thoughts?",True,discuss_reference,platform_discussion
1203,"My Steam Deck keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
1204,"Thinking about upgrading from PlayStation VR2 to Meta Quest 3, thoughts?",True,discuss_reference,platform_discussion
1205,"Thinking about upgrading from PlayStation 4 to Xbox Series X, thoughts?",True,discuss_reference,platform_discussion
1206,Can you use gaming router with Gaming PC?,True,discuss_reference,platform_discussion
1207,When will the Steam Deck be back in stock?,True,discuss_reference,platform_discussion
1208,Can you use external drive with Xbox One?,True,discuss_reference,platform_discussion
1209,Is it worth upgrading to ROG Ally from my {platform_old}?,True,discuss_reference,platform_discussion
1210,When will the ROG Ally be back in stock?,True,discuss_reference,platform_discussion
1211,Is it worth upgrading to Xbox Series X from my {platform_old}?,True,discuss_reference,platform_discussion
1212,Just got a new Steam Deck and need game recommendations,True,discuss_reference,platform_discussion
1213,How much storage does Meta Quest 3 actually have available for games?,True,discuss_reference,platform_discussion
1214,The UI on the new Nintendo Switch update is terrible,True,discuss_reference,platform_discussion
1215,"Thinking about upgrading from Gaming PC to Meta Quest 3, thoughts?",True,discuss_reference,platform_discussion
1216,Does ROG Ally support cross-play with PlayStation 5?,True,discuss_reference,platform_discussion
1217,The UI on the new Steam Deck update is terrible,True,discuss_reference,platform_discussion
1218,Is it worth upgrading to PC from my {platform_old}?,True,discuss_reference,platform_discussion
1219,Is the Gaming PC worth buying in 2023?,True,discuss_reference,platform_discussion
1220,The UI on the new PlayStation 4 update is terrible,True,discuss_reference,platform_discussion
1221,"Thinking about upgrading from Nintendo Switch to Gaming PC, thoughts?",True,discuss_reference,platform_discussion
1222,How much storage does VR Headset actually have available for games?,True,discuss_reference,platform_discussion
1223,When will the Nintendo Switch be back in stock?,True,discuss_reference,platform_discussion
1224,Just got a new PlayStation VR2 and need game recommendations,True,discuss_reference,platform_discussion
1225,"Thinking about upgrading from PC to ROG Ally, thoughts?",True,discuss_reference,platform_discussion
1226,The UI on the new Xbox Series X update is terrible,True,discuss_reference,platform_discussion
1227,Is it worth upgrading to Meta Quest 3 from my {platform_old}?,True,discuss_reference,platform_discussion
1228,When will the Steam Deck be back in stock?,True,discuss_reference,platform_discussion
1229,Just got a new Gaming PC and need game recommendations,True,discuss_reference,platform_discussion
1230,"My PC keeps overheating, has anyone else had this issue?",True,discuss_reference,platform_discussion
